,price
1349740,529000
1261346,599000
1266694,1175000
1326954,899000
1349842,399000
1305761,595000
1315301,509990
1340202,699900
1346519,549950
1348852,511900
1279999,875000
1273167,389000
1324291,1875000
1352742,498999
1323779,1299999
1307340,1749000
1324389,1450000
1309119,399900
1338123,1599000
1281283,749999
1296235,545000
1269997,669000
1278227,1050000
1270740,2695000
1327975,799000
1266930,950000
1266486,699000
1311990,380000
1272959,1050000
1348268,465000
1316720,389000
1310000,255000
1348370,425000
1331310,895000
1259359,1845000
1343617,469000
1273262,1675000
1257831,899000
1271634,685000
1332778,925000
1260662,559000
1309769,330000
1267049,788888
1285630,679000
1273665,849000
1269055,1275000
1302739,515000
1335559,525000
1326392,680000
1268543,699000
1343388,472820
1281797,1899000
1264870,749000
1257484,3695000
1323760,1248000
1302874,599900
1300550,449900
1294834,405000
1357661,280000
1268737,4500000
1342756,274900
1265723,1899000
1273729,1000000
1273942,629900
1336793,850000
1279180,749999
1306330,1250000
1346243,1359000
1269308,600000
1351100,1100000
1324850,1500000
1346608,5000000
1281465,849000
1330621,1590000
1324162,1415000
1275721,600000
1319161,330000
1259761,560000
1357751,470000
1321845,12800000
1337588,3398000
1281880,768000
1276925,740000
1258581,2700000
1303060,759900
1278400,549900
1276165,535000
1332504,899000
1266869,575000
1341217,1200000
1278820,775000
1292430,1050000
1305733,689000
1283505,925000
1284174,870000
1269723,899999
1263032,1998000
1350541,500000
1328664,699000
1298101,795000
1263267,680000
1264432,599900
1295098,329900
1325497,1299000
1276604,399988
1318600,189000
1253346,799000
1296834,385000
1299433,484900
1318272,429990
1306616,1675000
1265533,1900000
1314530,269000
1313275,560000
1262565,713000
1268899,833000
1302411,435000
1291405,599900
1297731,869000
1274361,778800
1276614,890000
1356616,135000
1324645,1295000
1327971,799900
1270778,1245000
1319649,519990
1276120,882000
1280963,735000
1327188,7795000
1349694,539000
1278656,395000
1277719,2595000
1345721,1500000
1293866,614444
1274134,395000
1313211,939000
1315143,1699000
1274273,299900
1282609,5690000
1289710,509000
1309054,270000
1289135,598300
1296527,439000
1300654,597000
1287989,1899000
1259880,659000
1285285,840000
1322808,1300000
1321364,299900
1278095,459000
1310823,314888
1332408,439900
1267392,775000
1283323,49950000
1333006,2388000
1357645,429000
1261367,799900
1341387,799000
1345027,539000
1257526,549000
1341132,600000
1277639,500000
1268352,2295000
1336871,3895000
1299999,995292
1348164,2495000
1321324,289900
1265066,929000
1288454,3000000
1311493,680000
1350176,665000
1347486,399900
1304671,360000
1331518,1025000
1287890,1299000
1266604,799000
1282058,1499000
1265046,11800000
1290089,899000
1292603,6875000
1328363,873888
1355949,159000
1323793,2350000
1263657,549000
1266255,777500
1340096,439995
1330784,888000
1347394,834900
1330918,1498000
1268557,7500000
1284196,1575000
1272398,2100000
1317220,418000
1300898,439900
1279416,369900
1338202,2998000
1271405,1700000
1342504,415000
1315453,3290000
1322365,1999999
1273845,650000
1318194,250000
1281516,729900
1339067,792000
1280994,750000
1264628,3830000
1283598,271399
1344088,774000
1308945,249900
1284721,362000
1339969,985000
1333692,439900
1298207,295000
1283585,1450000
1258595,1150000
1328635,522000
1338980,349900
1269001,842000
1324669,1350000
1276883,1098000
1280405,499000
1276320,760000
1348792,574000
1355697,522705
1260240,1150000
1292188,209950
1305882,675000
1282659,1450000
1268788,485000
1291538,250000
1319025,479000
1337877,799000
1307157,2600000
1328121,875000
1281239,899000
1343922,799000
1306533,749000
1352205,949000
1322399,1075000
1296537,489500
1329580,995000
1335860,455000
1280717,725000
1320629,539900
1301996,2200000
1267966,595000
1332616,1199000
1307803,1990000
1305755,650000
1350215,739000
1348972,569900
1319590,599000
1277414,828000
1340819,494900
1331004,995000
1350690,795000
1313111,1899000
1305652,579999
1308887,375000
1333404,849000
1311558,280000
1350213,724900
1346807,625000
1327664,618000
1358775,349900
1318273,380000
1302952,519999
1292370,399000
1274855,989000
1277790,209900
1263581,385000
1315259,399900
1270844,1060000
1297120,235000
1281112,84500
1307281,850000
1293471,435000
1324351,700000
1324537,2250000
1286014,349900
1320445,549999
1336479,502000
1339137,825000
1342637,549000
1292911,888000
1271851,1175000
1260490,599999
1325215,950000
1267152,745000
1269129,699000
1292337,299000
1340849,469900
1308636,260000
1324335,1599000
1253055,550000
1338661,444900
1337109,1950000
1331143,1375000
1314491,350000
1334477,1625000
1351934,450000
1275609,986000
1293977,285000
1306692,1775000
1337511,949000
1354497,399000
1320041,600000
1353239,749000
1352692,550000
1353594,379000
1340942,1299000
1326765,866000
1310407,549000
1344103,375000
1290705,6250000
1338444,699000
1282002,1149900
1279155,320000
1274757,799900
1318778,1390000
1283251,3975000
1293460,589000
1318547,415000
1326933,759000
1320122,415000
1302743,449000
1259000,1050000
1259747,3995000
1329764,839000
1258151,1599000
1282205,769000
1272607,399000
1323157,8199888
1305543,3250000
1307556,980000
1354112,269500
1262233,525000
1317348,590000
1356466,595000
1351753,775000
1319079,924000
1261743,1500000
1331575,699999
1259410,1390000
1330108,1188000
1333900,599000
1347369,632000
1233107,163900
1341789,1199000
1321561,295000
1320750,350000
1302964,599000
1311829,245000
1304199,514370
1261151,1500000
1330893,799000
1281719,2350000
1286003,719900
1344924,205000
1267053,847000
1262661,899000
1274172,690000
1276607,729000
1332225,828350
1271507,825000
1272406,599000
1297840,225000
1283905,2899888
1302229,630000
1337591,1299000
1343912,759000
1268892,1480000
1308355,450000
1268697,367000
1330543,775000
1328144,624000
1273545,2845000
1283834,1100000
1259093,6000000
1322388,1025000
1341913,475000
1287906,2350000
1274058,800000
1326471,1495000
1266468,849000
1276851,1080000
1304983,435000
1288362,575000
1264625,1150000
1352715,679000
1303532,515000
1267209,799000
1332554,700000
1303324,625000
1354504,525000
1309771,379900
1351297,440000
1331975,575000
1341800,275000
1292631,1577900
1332955,895000
1348102,63500
1353874,639000
1326175,799000
1288712,1299500
1270554,2958800
1271289,1499000
1271347,1595000
1289052,714900
1290942,358000
1282304,1694900
1350673,1499000
1264371,1500000
1269255,1049000
1304872,590979
1259695,525800
1347511,599000
1320665,899900
1350427,2250000
1288084,3650000
1313229,1195000
1275510,1070000
1292221,349000
1345728,175000
1297595,525000
1319753,395000
1310190,310000
1291892,949000
1289056,1170000
1292308,1549000
1355162,649000
1325962,5995000
1319794,307500
1351754,1549000
1271096,899000
1339375,675000
1298028,714000
1291761,469000
1342398,749500
1289140,1325000
1316394,625000
1298090,895000
1266205,852000
1316419,620000
1348986,499000
1288128,547000
1301295,358900
1259986,848000
1334249,499000
1263872,2950000
1260462,899999
1281195,299500
1264029,2599000
1297737,599900
1327195,5429000
1308777,299000
1327256,1685000
1313028,429900
1309550,313900
1340240,480000
1269406,1995000
1306789,1590000
1307596,540000
1309277,447810
1272373,1150000
1342937,299999
1330262,999000
1265452,2200000
1302043,499000
1267413,968000
1354595,300000
1260905,589001
1285505,2359998
1287301,469995
1347275,675000
1233192,120000
1350905,649000
1331498,1200000
1268635,1995000
1300615,895000
1308486,100000
1298382,315900
1333595,457000
1298667,410000
1284463,7450000
1318989,279900
1266263,719999
1309149,529900
1280461,114999
1261024,1159900
1337425,1069000
1353251,489000
1305352,549990
1311621,825000
1337041,1139000
1287539,800000
1320010,529610
1285967,699900
1337774,1750000
1340322,599000
1339859,3200000
1275336,530000
1287392,399900
1276184,748000
1350571,494140
1261741,725000
1261998,1045000
1340995,920000
1337784,1298000
1274623,3995000
1274375,1200000
1264709,688000
1356211,237000
1343478,584600
1323598,889000
1320519,330000
1335356,750000
1319151,419000
1285805,1200000
1285125,2500000
1276255,988800
1332802,1850000
1309749,334900
1351641,1099000
1344905,110000
1272340,1950000
1331957,1195000
1337370,399000
1345328,228000
1286700,799999
1273919,2249000
1278872,549000
1346129,530000
1266909,1250000
1336100,999800
1265544,1749000
1309926,349000
1300681,649000
1350677,691125
1277955,845000
1320973,1175000
1352775,469000
1296420,450000
1343055,514900
1334142,769000
1328433,950000
1322922,4750000
1277648,500000
1331459,8100000
1305124,915000
1350686,725000
1270672,9100000
1340239,439900
1329299,775000
1347658,509900
1253754,2300000
1267691,1499000
1263629,539000
1288688,975000
1261039,1895000
1291420,429900
1319734,289900
1307668,715000
1253358,295000
1349815,469900
1278167,380000
1299045,385000
1316868,549900
1322084,1675000
1262057,2350000
1314992,649999
1337681,2098000
1267645,950000
1354806,395000
1281141,450000
1307331,1949000
1327237,2500000
1303870,179000
1285477,379900
1282599,2100000
1272265,1999000
1339595,474888
1337873,1059000
1329468,2199800
1300785,395000
1263191,699000
1343990,1225000
1298956,453900
1285643,2050000
1279567,429999
1351705,749000
1260852,1395000
1290389,465000
1343932,725000
1298962,539000
1276681,724900
1302973,425000
1327769,1575000
1273743,975000
1320835,340000
1274540,1050000
1354918,429000
1355560,395000
1321472,379000
1352207,974850
1284140,1325000
1298763,825000
1330699,1399000
1328036,1550000
1316803,415000
1270283,2395000
1326075,899900
1352329,719000
1322841,1896995
1331914,1250000
1264231,5850000
1350923,469000
1263771,820000
1329924,1298000
1259944,3950000
1350597,249999
1278996,540000
1282023,1175000
1322471,5788000
1268331,2199000
1258909,1899000
1263073,1650000
1354645,407000
1348106,399999
1272472,825000
1320307,375000
1326356,1295000
1328861,574999
1329486,2180000
1291634,399900
1257148,749988
1336715,689000
1263663,675000
1271120,1599000
1304026,359000
1279549,511990
1347191,859000
1313322,400000
1312909,520000
1343459,509490
1274168,799000
1278152,499900
1281075,500000
1274680,995000
1322206,4950000
1297372,449900
1278736,150000
1307336,1900000
1271329,649950
1329206,729000
1264297,4580000
1265460,1999000
1323097,3375000
1314430,240000
1268463,889000
1267896,2995000
1269024,799000
1265937,849000
1315196,635000
1277732,640000
1305910,1230000
1347112,1725000
1349194,656903
1309833,497500
1278790,549000
1358718,245000
1295091,199999
1348177,699900
1285370,1799900
1302624,385000
1268588,1395000
1269006,475000
1309181,345000
1320816,649999
1278737,350000
1289151,938888
1312344,599000
1292195,4500000
1278375,599900
1323624,2495000
1312071,279000
1350365,260000
1313268,85600
1276084,415000
1324647,4450000
1287901,1499900
1341967,776900
1339535,749900
1285544,3399000
1273737,1530000
1323031,7748200
1280839,637900
1297191,550000
1334010,519500
1329422,790000
1299096,525000
1261378,3450000
1252273,7950000
1312977,1099000
1267246,755900
1304013,479000
1282875,679000
1307447,1595000
1347184,2299000
1332051,1450000
1281117,675000
1343674,1700000
1300658,725000
1269454,785000
1328844,725000
1309842,499950
1328992,865000
1311362,425000
1283607,495000
1290060,1100000
1291124,339000
1313299,1895000
1256882,550000
1338034,1575000
1285124,4595000
1350856,399000
1323502,2299800
1351910,649900
1315498,459000
1262635,729000
1290423,72500
1301464,735000
1328290,1444250
1338714,589900
1280015,890000
1328998,798000
1273409,1799999
1306941,790000
1334492,789000
1260239,1039000
1322347,1275000
1317558,510000
1310127,359000
1328834,479990
1263850,725000
1334517,779000
1284304,799000
1271439,340000
1298051,825900
1328427,659000
1303347,545000
1349831,299000
1305594,279900
1283750,849000
1266249,950000
1333950,599000
1278854,599000
1342357,425000
1337220,589000
1318924,310000
1261716,699000
1332722,298000
1327939,1249000
1321415,274999
1352736,725000
1320088,199950
1341309,732000
1279148,479900
1320284,350000
1338477,849999
1302784,779000
1305358,440000
1351749,1350000
1264605,848800
1327399,1195000
1281250,985000
1284499,1599000
1313756,260000
1342856,749000
1343232,585000
1266177,1450000
1285659,7200000
1353181,1500000
1335631,420000
1342864,410000
1349144,579900
1300359,467000
1287198,1300000
1273567,1850000
1280038,649990
1272962,459000
1302308,644900
1261174,15750000
1347958,883977
1281740,1799000
1253901,815000
1290241,240000
1271538,575000
1356360,1199900
1296198,649000
1276812,599900
1301078,449000
1303890,274900
1316913,349000
1283584,2680000
1346088,220000
1265448,520000
1304128,245000
1342016,475000
1278054,340000
1341778,299900
1273307,4395000
1291855,634900
1336388,4500000
1336248,699950
1264179,1650000
1258294,4350000
1336875,819950
1305271,699990
1350644,744900
1264508,3150000
1342070,439000
1332398,1112170
1262968,849000
1271339,680900
1292131,1750000
1265541,1049000
1293266,315000
1339479,507550
1284890,775000
1330873,829000
1262942,524000
1311241,549000
1258644,1050000
1257800,2395000
1284050,950000
1357528,399900
1296386,749950
1351079,1890000
1318384,460000
1308450,89900
1292640,1099000
